Timestamp;Value
2015-10-06;261
2015-10-07;260
2015-10-08;262
2015-10-09;255
2015-10-10;258
2015-10-11;260
2015-10-12;258
2015-10-13;259
2015-10-14;261
2015-10-15;261
2015-10-16;256
2015-10-17;258
2015-10-18;257
2015-10-19;256
2015-10-20;253
2015-10-21;255
2015-10-22;251
2015-10-23;248
2015-10-24;253
2015-10-25;237
2015-10-26;236
2015-10-27;243
2015-10-28;248
2015-10-29;244
2015-10-30;242
2015-10-31;239
2015-11-01;241
2015-11-02;243
2015-11-03;237
2015-11-04;232
2015-11-05;229
2015-11-06;228
2015-11-07;222
2015-11-08;230
2015-11-09;238
2015-11-10;242
2015-11-11;247
2015-11-12;232
2015-11-13;228
2015-11-14;234
2015-11-15;229
2015-11-16;230
2015-11-17;222
2015-11-18;227
2015-11-19;230
2015-11-20;249
2015-11-21;239
2015-11-22;354
2015-11-23;394
2015-11-24;417
2015-11-25;421
2015-11-26;438
2015-11-27;440
2015-11-28;442
2015-11-29;443
2015-11-30;440
2015-12-01;435
2015-12-02;433
2015-12-03;441
2015-12-04;437
2015-12-05;435
2015-12-06;441
2015-12-07;434
2015-12-08;433
2015-12-09;435
2015-12-10;440
2015-12-11;431
2015-12-12;424
2015-12-13;417
2015-12-14;420
2015-12-15;422
2015-12-16;422
2015-12-17;407
2015-12-18;405
2015-12-19;415
2015-12-20;419
2015-12-21;400
2015-12-22;390
2015-12-23;385
2015-12-24;395
2015-12-25;393
2015-12-26;394
2015-12-27;388
2015-12-28;384
2015-12-29;386
2015-12-30;385
2015-12-31;386
2016-01-01;390
2016-01-02;385
2016-01-03;394
2016-01-04;387
2016-01-05;390
2016-01-06;384
2016-01-07;384
2016-01-08;388
2016-01-09;388
2016-01-10;390
2016-01-11;388
2016-01-12;391
2016-01-13;390
2016-01-14;391
2016-01-15;390
2016-01-16;387
2016-01-17;387
2016-01-18;387
2016-01-19;380
2016-01-20;383
2016-01-21;387
2016-01-22;383
2016-01-23;386
2016-01-24;390
2016-01-25;390
2016-01-26;392
2016-01-27;390
2016-01-28;387
2016-01-29;387
2016-01-30;387
2016-01-31;390
2016-02-01;383
2016-02-02;383
2016-02-03;386
2016-02-04;385
2016-02-05;387
2016-02-06;383
2016-02-07;385
2016-02-08;385
2016-02-09;383
2016-02-10;384
2016-02-11;386
2016-02-12;388
2016-02-13;390
2016-02-14;386
2016-02-15;383
2016-02-16;384
2016-02-17;386
2016-02-18;383
2016-02-19;385
2016-02-20;382
2016-02-21;384
2016-02-22;383
2016-02-23;380
2016-02-24;378
2016-02-25;378
2016-02-26;380
2016-02-27;382
2016-02-28;383
2016-02-29;384
2016-03-01;390
2016-03-02;388
2016-03-03;390
2016-03-04;392
2016-03-05;390
2016-03-06;386
2016-03-07;395
2016-03-08;396
2016-03-09;386
2016-03-10;386
2016-03-11;404
2016-03-12;406
2016-03-13;406
2016-03-14;404
2016-03-15;402
2016-03-16;401
2016-03-17;403
2016-03-18;405
2016-03-19;401
2016-03-20;400
2016-03-21;400
2016-03-22;405
2016-03-23;406
2016-03-24;405
2016-03-25;404
2016-03-26;402
2016-03-27;402
2016-03-28;400
2016-03-29;420
2016-03-30;439
2016-03-31;445
2016-04-01;448
2016-04-02;445
2016-04-03;453
2016-04-04;458
2016-04-05;461
2016-04-06;461
2016-04-07;467
2016-04-08;484
2016-04-09;495
2016-04-10;494
2016-04-11;498
2016-04-12;503
2016-04-13;472
2016-04-14;401
2016-04-15;361
2016-04-16;351
2016-04-17;352
2016-04-18;343
2016-04-19;371
2016-04-20;399
2016-04-21;383
2016-04-22;348
2016-04-23;356
2016-04-24;381
2016-04-25;417
2016-04-26;400
2016-04-27;396
2016-04-28;392
2016-04-29;390
2016-04-30;409
2016-05-01;419
2016-05-02;422
2016-05-03;430
2016-05-04;429
2016-05-05;451
2016-05-06;443
2016-05-07;425
2016-05-08;418
2016-05-09;401
2016-05-10;388
2016-05-11;389
2016-05-12;391
2016-05-13;402
2016-05-14;403
2016-05-15;399
2016-05-16;393
2016-05-17;404
2016-05-18;406
2016-05-19;408
2016-05-20;409
2016-05-21;397
2016-05-22;385
2016-05-23;375
2016-05-24;367
2016-05-25;356
2016-05-26;350
2016-05-27;354
2016-05-28;364
2016-05-29;369
2016-05-30;382
2016-05-31;392
2016-06-01;394
2016-06-02;397
2016-06-03;409
2016-06-04;409
2016-06-05;394
2016-06-06;389
2016-06-07;380
2016-06-08;378
2016-06-09;381
2016-06-10;388
2016-06-11;396
2016-06-12;417
2016-06-13;414
2016-06-14;398
2016-06-15;382
2016-06-16;370
2016-06-17;357
2016-06-18;359
2016-06-19;356
2016-06-20;346
2016-06-21;346
2016-06-22;351
2016-06-23;367
2016-06-24;399
2016-06-25;441
2016-06-26;423
2016-06-27;400
2016-06-28;381
2016-06-29;379
2016-06-30;371
2016-07-01;360
2016-07-02;357
2016-07-03;362
2016-07-04;357
2016-07-05;358
2016-07-06;355
2016-07-07;373
2016-07-08;418
2016-07-09;425
2016-07-10;420
2016-07-11;417
2016-07-12;406
2016-07-13;396
2016-07-14;432
2016-07-15;539
2016-07-16;534
2016-07-17;502
2016-07-18;470
2016-07-19;440
2016-07-20;502
2016-07-21;501
2016-07-22;498
2016-07-23;500
2016-07-24;505
2016-07-25;513
2016-07-26;518
2016-07-27;561
2016-07-28;586
2016-07-29;568
2016-07-30;589
2016-07-31;609
2016-08-01;590
2016-08-02;559
2016-08-03;543
2016-08-04;540
2016-08-05;551
2016-08-06;553
2016-08-07;537
2016-08-08;521
2016-08-09;500
2016-08-10;463
2016-08-11;457
2016-08-12;455
2016-08-13;457
2016-08-14;477
2016-08-15;524
2016-08-16;565
2016-08-17;567
2016-08-18;554
2016-08-19;546
2016-08-20;534
2016-08-21;516
2016-08-22;449
2016-08-23;446
2016-08-24;494
2016-08-25;462
2016-08-26;454
2016-08-27;471
2016-08-28;494
2016-08-29;435
2016-08-30;455
2016-08-31;471
2016-09-01;474
2016-09-02;470
2016-09-03;467
2016-09-04;472
2016-09-05;482
2016-09-06;493
2016-09-07;503
2016-09-08;511
2016-09-09;505
2016-09-10;503
2016-09-11;493
2016-09-12;491
2016-09-13;483
2016-09-14;478
2016-09-15;479
2016-09-16;484
2016-09-17;494
2016-09-18;491
2016-09-19;483
2016-09-20;472
2016-09-21;472
2016-09-22;466
2016-09-23;465
2016-09-24;465
2016-09-25;464
2016-09-26;468
2016-09-27;469
2016-09-28;473
2016-09-29;480
2016-09-30;481
2016-10-01;471
2016-10-02;469
2016-10-03;465
2016-10-04;461
2016-10-05;453
2016-10-06;453
2016-10-07;455
2016-10-08;452
2016-10-09;439
2016-10-10;464
2016-10-11;435
2016-10-12;436
2016-10-13;438
2016-10-14;448
2016-10-15;450
2016-10-16;444
2016-10-17;439
2016-10-18;429
2016-10-19;388
2016-10-20;382
2016-10-21;408
2016-10-22;412
2016-10-23;414
2016-10-24;409
2016-10-25;410
2016-10-26;408
2016-10-27;406
2016-10-28;408
2016-10-29;399
2016-10-30;412
2016-10-31;421
2016-11-01;413
2016-11-02;408
2016-11-03;407
2016-11-04;402
2016-11-05;401
2016-11-06;405
2016-11-07;409
2016-11-08;408
2016-11-09;405
2016-11-10;406
2016-11-11;405
2016-11-12;403
2016-11-13;410
2016-11-14;424
2016-11-15;417
2016-11-16;368
2016-11-17;374
2016-11-18;361
2016-11-19;364
2016-11-20;378
2016-11-21;400
2016-11-22;396
2016-11-23;402
2016-11-24;472
2016-11-25;642
2016-11-26;692
2016-11-27;669
2016-11-28;671
2016-11-29;671
2016-11-30;677
2016-12-01;683
2016-12-02;689
2016-12-03;682
2016-12-04;676
2016-12-05;672
2016-12-06;686
2016-12-07;700
2016-12-08;706
2016-12-09;704
2016-12-10;691
2016-12-11;724
2016-12-12;721
2016-12-13;725
2016-12-14;725
2016-12-15;723
2016-12-16;714
2016-12-17;691
2016-12-18;687
2016-12-19;708
2016-12-20;713
2016-12-21;706
2016-12-22;697
2016-12-23;697
2016-12-24;691
2016-12-25;689
2016-12-26;684
2016-12-27;680
2016-12-28;677
2016-12-29;683
2016-12-30;676
2016-12-31;679
2017-01-01;673
2017-01-02;669
2017-01-03;663
2017-01-04;658
2017-01-05;653
2017-01-06;665
2017-01-07;661
2017-01-08;656
2017-01-09;658
2017-01-10;656
2017-01-11;603
2017-01-12;602
2017-01-13;601
2017-01-14;602
2017-01-15;602
2017-01-16;601
2017-01-17;597
2017-01-18;591
2017-01-19;565
2017-01-20;562
2017-01-21;572
2017-01-22;570
2017-01-23;566
2017-01-24;569
2017-01-25;567
2017-01-26;552
2017-01-27;539
2017-01-28;531
2017-01-29;526
2017-01-30;516
2017-01-31;512
2017-02-01;510
2017-02-02;510
2017-02-03;509
2017-02-04;508
2017-02-05;507
2017-02-06;503
2017-02-07;500
2017-02-08;499
2017-02-09;504
2017-02-10;506
2017-02-11;513
2017-02-12;515
2017-02-13;516
2017-02-14;516
2017-02-15;517
2017-02-16;499
2017-02-17;497
2017-02-18;487
2017-02-19;492
2017-02-20;495
2017-02-21;518
2017-02-22;520
2017-02-23;516
2017-02-24;511
2017-02-25;509
2017-02-26;512
2017-02-27;517
2017-02-28;519
2017-03-01;467
2017-03-02;453
2017-03-03;457
2017-03-04;475
2017-03-05;475
2017-03-06;494
2017-03-07;491
2017-03-08;490
2017-03-09;490
2017-03-10;492
2017-03-11;475
2017-03-12;482
2017-03-13;485
2017-03-14;488
2017-03-15;471
2017-03-16;486
2017-03-17;490
2017-03-18;499
2017-03-19;500
2017-03-20;504
2017-03-21;503
2017-03-22;505
2017-03-23;500
2017-03-24;500
2017-03-25;502
2017-03-26;427
2017-03-27;388
2017-03-28;378
2017-03-29;362
2017-03-30;362
2017-03-31;356
2017-04-01;347
2017-04-02;355
2017-04-03;365
2017-04-04;366
2017-04-05;371
2017-04-06;359
2017-04-07;381
2017-04-08;384
2017-04-09;378
2017-04-10;374
2017-04-11;364
2017-04-12;361
2017-04-13;364
2017-04-14;366
2017-04-15;366
2017-04-16;374
2017-04-17;360
2017-04-18;366
2017-04-19;370
2017-04-20;382
2017-04-21;389
2017-04-22;389
2017-04-23;369
2017-04-24;350
2017-04-25;350
2017-04-26;345
2017-04-27;350
2017-04-28;352
2017-04-29;350
2017-04-30;347
2017-05-01;357
2017-05-02;364
2017-05-03;360
2017-05-04;360
2017-05-05;370
2017-05-06;379
2017-05-07;391
2017-05-08;413
2017-05-09;426
2017-05-10;394
2017-05-11;390
2017-05-12;382
2017-05-13;373
2017-05-14;374
2017-05-15;368
2017-05-16;371
2017-05-17;376
2017-05-18;388
2017-05-19;384
2017-05-20;377
2017-05-21;372
2017-05-22;377
2017-05-23;393
2017-05-24;390
2017-05-25;382
2017-05-26;364
2017-05-27;351
2017-05-28;345
2017-05-29;349
2017-05-30;371
2017-05-31;438
2017-06-01;491
2017-06-02;490
2017-06-03;470
2017-06-04;443
2017-06-05;432
2017-06-06;419
2017-06-07;405
2017-06-08;395
2017-06-09;398
2017-06-10;392
2017-06-11;392
2017-06-12;389
2017-06-13;382
2017-06-14;371
2017-06-15;370
2017-06-16;372
2017-06-17;365
2017-06-18;345
2017-06-19;339
2017-06-20;343
2017-06-21;350
2017-06-22;358
2017-06-23;352
2017-06-24;348
2017-06-25;351
2017-06-26;341
2017-06-27;336
2017-06-28;338
2017-06-29;337
2017-06-30;343
2017-07-01;343
2017-07-02;348
2017-07-03;352
2017-07-04;352
2017-07-05;348
2017-07-06;342
2017-07-07;336
2017-07-08;339
2017-07-09;334
2017-07-10;331
2017-07-11;331
2017-07-12;342
2017-07-13;356
2017-07-14;390
2017-07-15;430
2017-07-16;441
2017-07-17;418
2017-07-18;405
2017-07-19;396
2017-07-20;399
2017-07-21;422
2017-07-22;437
2017-07-23;427
2017-07-24;425
2017-07-25;399
2017-07-26;391
2017-07-27;389
2017-07-28;382
2017-07-29;378
2017-07-30;373
2017-07-31;371
2017-08-01;362
2017-08-02;357
2017-08-03;356
2017-08-04;353
2017-08-05;354
2017-08-06;354
2017-08-07;354
2017-08-08;356
2017-08-09;353
2017-08-10;353
2017-08-11;363
2017-08-12;402
2017-08-13;412
2017-08-14;406
2017-08-15;414
2017-08-16;403
2017-08-17;386
2017-08-18;376
2017-08-19;369
2017-08-20;368
2017-08-21;371
2017-08-22;400
2017-08-23;420
2017-08-24;464
2017-08-25;497
2017-08-26;479
2017-08-27;465
2017-08-28;453
2017-08-29;448
2017-08-30;451
2017-08-31;460
2017-09-01;481
2017-09-02;474
2017-09-03;457
2017-09-04;437
2017-09-05;413
2017-09-06;407
2017-09-07;400
2017-09-08;398
2017-09-09;397
2017-09-10;396
2017-09-11;388
2017-09-12;387
2017-09-13;376
2017-09-14;375
2017-09-15;375
2017-09-16;364
2017-09-17;364
2017-09-18;363
2017-09-19;365
2017-09-20;364
2017-09-21;363
2017-09-22;362
2017-09-23;354
2017-09-24;351
2017-09-25;356
2017-09-26;360
2017-09-27;365
2017-09-28;374
2017-09-29;383
2017-09-30;392
2017-10-01;401
2017-10-02;393
2017-10-03;380
2017-10-04;372
2017-10-05;369
2017-10-06;369
2017-10-07;364
2017-10-08;357
2017-10-09;356
2017-10-10;350
2017-10-11;343
2017-10-12;344
2017-10-13;344
2017-10-14;344
2017-10-15;348
2017-10-16;344
2017-10-17;343
2017-10-18;341
2017-10-19;339
2017-10-20;343
2017-10-21;341
2017-10-22;339
2017-10-23;330
2017-10-24;331
2017-10-25;334
2017-10-26;332
2017-10-27;331
2017-10-28;330
2017-10-29;333
2017-10-30;331
2017-10-31;328
2017-11-01;333
2017-11-02;329
2017-11-03;329
2017-11-04;331
2017-11-05;339
2017-11-06;337
2017-11-07;335
2017-11-08;334
2017-11-09;325
2017-11-10;328
2017-11-11;332
2017-11-12;333
2017-11-13;329
2017-11-14;331
2017-11-15;331
2017-11-16;330
2017-11-17;341
2017-11-18;353
2017-11-19;361
2017-11-20;362
2017-11-21;361
2017-11-22;374
2017-11-23;442
2017-11-24;542
2017-11-25;529
2017-11-26;514
2017-11-27;515
2017-11-28;525
2017-11-29;527
2017-11-30;522
2017-12-01;523
2017-12-02;538
2017-12-03;527
2017-12-04;514
2017-12-05;506
2017-12-06;520
2017-12-07;525
2017-12-08;522
2017-12-09;516
2017-12-10;518
2017-12-11;513
2017-12-12;496
2017-12-13;520
2017-12-14;512
2017-12-15;510
2017-12-16;495
2017-12-17;485
2017-12-18;488
2017-12-19;480
2017-12-20;482
2017-12-21;503
2017-12-22;508
2017-12-23;507
2017-12-24;489
2017-12-25;485
2017-12-26;467
2017-12-27;455
2017-12-28;453
2017-12-29;459
2017-12-30;463
2017-12-31;465
2018-01-01;469
2018-01-02;468
2018-01-03;461
2018-01-04;458
2018-01-05;455
2018-01-06;453
2018-01-07;450
2018-01-08;449
2018-01-09;447
2018-01-10;445
2018-01-11;435
2018-01-12;425
2018-01-13;428
2018-01-14;430
2018-01-15;432
2018-01-16;449
2018-01-17;453
2018-01-18;455
2018-01-19;457
2018-01-20;458
2018-01-21;450
2018-01-22;446
2018-01-23;442
2018-01-24;455
2018-01-25;457
2018-01-26;457
2018-01-27;464
2018-01-28;457
2018-01-29;455
2018-01-30;458
2018-01-31;458
2018-02-01;456
2018-02-02;450
2018-02-03;441
2018-02-04;448
2018-02-05;453
2018-02-06;452
2018-02-07;453
2018-02-08;450
2018-02-09;447
2018-02-10;445
2018-02-11;432
2018-02-12;439
2018-02-13;451
2018-02-14;456
2018-02-15;458
2018-02-16;457
2018-02-17;442
2018-02-18;445
2018-02-19;458
2018-02-20;460
2018-02-21;452
2018-02-22;459
2018-02-23;460
2018-02-24;456
2018-02-25;454
2018-02-26;449
2018-02-27;456
2018-02-28;459
2018-03-01;453
2018-03-02;457
2018-03-03;453
2018-03-04;454
2018-03-05;456
2018-03-06;436
2018-03-07;422
2018-03-08;411
2018-03-09;439
2018-03-10;445
2018-03-11;449
2018-03-12;453
2018-03-13;459
2018-03-14;465
2018-03-15;458
2018-03-16;460
2018-03-17;462
2018-03-18;471
2018-03-19;475
2018-03-20;472
2018-03-21;486
2018-03-22;476
2018-03-23;479
2018-03-24;483
2018-03-25;488
2018-03-26;485
2018-03-27;491
2018-03-28;494
2018-03-29;495
2018-03-30;506
2018-03-31;509
2018-04-01;512
2018-04-02;515
2018-04-03;532
2018-04-04;527
2018-04-05;525
2018-04-06;526
2018-04-07;528
2018-04-08;527
2018-04-09;526
2018-04-10;524
2018-04-11;523
2018-04-12;519
2018-04-13;521
2018-04-14;515
2018-04-15;511
2018-04-16;476
2018-04-17;389
2018-04-18;380
2018-04-19;361
2018-04-20;361
2018-04-21;378
2018-04-22;356
2018-04-23;367
2018-04-24;371
2018-04-25;372
2018-04-26;377
2018-04-27;375
2018-04-28;368
2018-04-29;370
2018-04-30;377
2018-05-01;380
2018-05-02;390
2018-05-03;392
2018-05-04;395
2018-05-05;396
2018-05-06;393
2018-05-07;395
2018-05-08;395
2018-05-09;399
2018-05-10;400
2018-05-11;398
2018-05-12;394
2018-05-13;395
2018-05-14;410
2018-05-15;407
2018-05-16;408
2018-05-17;409
2018-05-18;409
2018-05-19;404
2018-05-20;407
2018-05-21;404
2018-05-22;401
2018-05-23;396
2018-05-24;398
2018-05-25;399
2018-05-26;399
2018-05-27;399
2018-05-28;399
2018-05-29;400
2018-05-30;407
2018-05-31;407
2018-06-01;400
2018-06-02;400
2018-06-03;396
2018-06-04;398
2018-06-05;396
2018-06-06;399
2018-06-07;395
2018-06-08;400
2018-06-09;400
2018-06-10;401
2018-06-11;421
2018-06-12;440
2018-06-13;439
2018-06-14;427
2018-06-15;436
2018-06-16;441
2018-06-17;437
2018-06-18;433
2018-06-19;432
2018-06-20;449
2018-06-21;494
2018-06-22;507
2018-06-23;503
2018-06-24;480
2018-06-25;447
2018-06-26;436
2018-06-27;427
2018-06-28;422
2018-06-29;418
2018-06-30;418
2018-07-01;399
2018-07-02;420
2018-07-03;475
2018-07-04;510
2018-07-05;492
2018-07-06;461
2018-07-07;433
2018-07-08;410
2018-07-09;398
2018-07-10;406
2018-07-11;407
2018-07-12;409
2018-07-13;444
2018-07-14;445
2018-07-15;478
2018-07-16;557
2018-07-17;605
2018-07-18;621
2018-07-19;588
2018-07-20;576
2018-07-21;597
2018-07-22;563
2018-07-23;522
2018-07-24;496
2018-07-25;488
2018-07-26;489
2018-07-27;485
2018-07-28;457
2018-07-29;428
2018-07-30;414
2018-07-31;395
2018-08-01;389
2018-08-02;386
2018-08-03;375
2018-08-04;374
2018-08-05;362
2018-08-06;358
2018-08-07;355
2018-08-08;352
2018-08-09;357
2018-08-10;364
2018-08-11;368
2018-08-12;378
2018-08-13;376
2018-08-14;367
2018-08-15;363
2018-08-16;360
2018-08-17;355
2018-08-18;349
2018-08-19;368
2018-08-20;385
2018-08-21;395
2018-08-22;409
2018-08-23;416
2018-08-24;417
2018-08-25;413
2018-08-26;409
2018-08-27;401
2018-08-28;394
2018-08-29;393
2018-08-30;387
2018-08-31;370
2018-09-01;375
2018-09-02;372
2018-09-03;369
2018-09-04;360
2018-09-05;365
2018-09-06;375
2018-09-07;424
2018-09-08;443
2018-09-09;428
2018-09-10;411
2018-09-11;411
2018-09-12;426
2018-09-13;423
2018-09-14;412
2018-09-15;390
2018-09-16;416
2018-09-17;432
2018-09-18;457
2018-09-19;476
2018-09-20;467
2018-09-21;441
2018-09-22;412
2018-09-23;395
2018-09-24;393
2018-09-25;388
2018-09-26;388
2018-09-27;385
2018-09-28;380
2018-09-29;368
2018-09-30;370
2018-10-01;371
2018-10-02;367
2018-10-03;360
2018-10-04;363
2018-10-05;360
2018-10-06;355
2018-10-07;354
2018-10-08;357
2018-10-09;353
2018-10-10;356
2018-10-11;361
2018-10-12;359
2018-10-13;360
2018-10-14;362
2018-10-15;356
2018-10-16;352
2018-10-17;357
2018-10-18;351
2018-10-19;352
2018-10-20;350
2018-10-21;349
2018-10-22;344
2018-10-23;346
2018-10-24;350
2018-10-25;351
2018-10-26;345
2018-10-27;347
2018-10-28;358
2018-10-29;356
2018-10-30;351
2018-10-31;350
2018-11-01;350
2018-11-02;343
2018-11-03;342
2018-11-04;337
2018-11-05;332
2018-11-06;328
2018-11-07;323
2018-11-08;323
2018-11-09;326
2018-11-10;322
2018-11-11;324
2018-11-12;327
2018-11-13;329
2018-11-14;332
2018-11-15;334
2018-11-16;332
2018-11-17;326
2018-11-18;331
2018-11-19;330
2018-11-20;345
2018-11-21;351
2018-11-22;334
2018-11-23;335
2018-11-24;340
2018-11-25;353
2018-11-26;363
2018-11-27;352
2018-11-28;498
2018-11-29;539
2018-11-30;537
2018-12-01;534
2018-12-02;527
2018-12-03;528
2018-12-04;534
2018-12-05;537
2018-12-06;523
2018-12-07;518
2018-12-08;513
2018-12-09;509
2018-12-10;533
2018-12-11;536
2018-12-12;528
2018-12-13;521
2018-12-14;520
2018-12-15;518
2018-12-16;519
2018-12-17;518
2018-12-18;520
2018-12-19;514
2018-12-20;516
2018-12-21;510
2018-12-22;501
2018-12-23;502
2018-12-24;502
2018-12-25;504
2018-12-26;490
2018-12-27;482
2018-12-28;478
2018-12-29;474
2018-12-30;486
2018-12-31;488
2019-01-01;477
2019-01-02;483
2019-01-03;478
2019-01-04;464
2019-01-05;463
2019-01-06;466
2019-01-07;470
2019-01-08;460
2019-01-09;468
2019-01-10;464
2019-01-11;461
2019-01-12;445
2019-01-13;442
2019-01-14;450
2019-01-15;447
2019-01-16;451
2019-01-17;440
2019-01-18;430
2019-01-19;453
2019-01-20;460
2019-01-21;441
2019-01-22;439
2019-01-23;444
2019-01-24;437
2019-01-25;440
2019-01-26;438
2019-01-27;436
2019-01-28;434
2019-01-29;432
2019-01-30;438
2019-01-31;444
2019-02-01;444
2019-02-02;430
2019-02-03;429
2019-02-04;436
2019-02-05;433
2019-02-06;430
2019-02-07;434
2019-02-08;438
2019-02-09;444
2019-02-10;449
2019-02-11;434
2019-02-12;420
2019-02-13;430
2019-02-14;426
2019-02-15;428
2019-02-16;425
2019-02-17;429
2019-02-18;431
2019-02-19;430
2019-02-20;424
2019-02-21;428
2019-02-22;426
2019-02-23;424
2019-02-24;430
2019-02-25;426
2019-02-26;438
2019-02-27;437
2019-02-28;440
2019-03-01;435
2019-03-02;438
2019-03-03;432
2019-03-04;429
2019-03-05;431
2019-03-06;433
2019-03-07;431
2019-03-08;432
2019-03-09;434
2019-03-10;438
2019-03-11;437
2019-03-12;437
2019-03-13;438
2019-03-14;442
2019-03-15;449
2019-03-16;440
2019-03-17;439
2019-03-18;438
2019-03-19;438
2019-03-20;440
2019-03-21;442
2019-03-22;427
2019-03-23;432
2019-03-24;444
2019-03-25;448
2019-03-26;440
2019-03-27;452
2019-03-28;451
2019-03-29;455
2019-03-30;448
2019-03-31;452
2019-04-01;454
2019-04-02;462
