Timestamp;Value
2015-10-03;9210
2015-10-04;9210
2015-10-05;9209
2015-10-06;9208
2015-10-07;9206
2015-10-08;9207
2015-10-09;9208
2015-10-10;9208
2015-10-11;9207
2015-10-12;9208
2015-10-13;9208
2015-10-14;9206
2015-10-15;9205
2015-10-16;9206
2015-10-17;9205
2015-10-18;9205
2015-10-19;9205
2015-10-20;9203
2015-10-21;9201
2015-10-22;9198
2015-10-23;9195
2015-10-24;9192
2015-10-25;9191
2015-10-26;9189
2015-10-27;9187
2015-10-28;9188
2015-10-29;9188
2015-10-30;9188
2015-10-31;9186
2015-11-01;9181
2015-11-02;9181
2015-11-03;9179
2015-11-04;9181
2015-11-05;9181
2015-11-06;9179
2015-11-07;9174
2015-11-08;9171
2015-11-09;9170
2015-11-10;9168
2015-11-11;9165
2015-11-12;9164
2015-11-13;9163
2015-11-14;9162
2015-11-15;9163
2015-11-16;9161
2015-11-17;9159
2015-11-18;9156
2015-11-19;9153
2015-11-20;9151
2015-11-21;9150
2015-11-22;9149
2015-11-23;9147
2015-11-24;9145
2015-11-25;9143
2015-11-26;9141
2015-11-27;9139
2015-11-28;9138
2015-11-29;9135
2015-11-30;9134
2015-12-01;9132
2015-12-02;9131
2015-12-03;9129
2015-12-04;9127
2015-12-05;9127
2015-12-06;9125
2015-12-07;9122
2015-12-08;9120
2015-12-09;9117
2015-12-10;9111
2015-12-11;9108
2015-12-12;9106
2015-12-13;9105
2015-12-14;9104
2015-12-15;9101
2015-12-16;9099
2015-12-17;9097
2015-12-18;9096
2015-12-19;9094
2015-12-20;9092
2015-12-21;9090
2015-12-22;9088
2015-12-23;9086
2015-12-24;9085
2015-12-25;9083
2015-12-26;9081
2015-12-27;9079
2015-12-28;9076
2015-12-29;9074
2015-12-30;9071
2015-12-31;9069
2016-01-01;9069
2016-01-02;9067
2016-01-03;9065
2016-01-04;9064
2016-01-05;9060
2016-01-06;9056
2016-01-07;9053
2016-01-08;9051
2016-01-09;9048
2016-01-10;9046
2016-01-11;9042
2016-01-12;9040
2016-01-13;9038
2016-01-14;9036
2016-01-15;9034
2016-01-16;9032
2016-01-17;9030
2016-01-18;9027
2016-01-19;9025
2016-01-20;9022
2016-01-21;9020
2016-01-22;9018
2016-01-23;9015
2016-01-24;9013
2016-01-25;9011
2016-01-26;9010
2016-01-27;9007
2016-01-28;9005
2016-01-29;9002
2016-01-30;8999
2016-01-31;8996
2016-02-01;8994
2016-02-02;8991
2016-02-03;8988
2016-02-04;8986
2016-02-05;8983
2016-02-06;8981
2016-02-07;8978
2016-02-08;8976
2016-02-09;8975
2016-02-10;8972
2016-02-11;8969
2016-02-12;8966
2016-02-13;8964
2016-02-14;8962
2016-02-15;8959
2016-02-16;8957
2016-02-17;8955
2016-02-18;8953
2016-02-19;8951
2016-02-20;8948
2016-02-21;8946
2016-02-22;8943
2016-02-23;8940
2016-02-24;8937
2016-02-25;8934
2016-02-26;8932
2016-02-27;8930
2016-02-28;8926
2016-02-29;8924
2016-03-01;8922
2016-03-02;8920
2016-03-03;8917
2016-03-04;8915
2016-03-05;8912
2016-03-06;8910
2016-03-07;8908
2016-03-08;8906
2016-03-09;8904
2016-03-10;8902
2016-03-11;8898
2016-03-12;8895
2016-03-13;8893
2016-03-14;8891
2016-03-15;8889
2016-03-16;8887
2016-03-17;8884
2016-03-18;8881
2016-03-19;8879
2016-03-20;8875
2016-03-21;8873
2016-03-22;8872
2016-03-23;8869
2016-03-24;8868
2016-03-25;8865
2016-03-26;8862
2016-03-27;8859
2016-03-28;8856
2016-03-29;8854
2016-03-30;8851
2016-03-31;8848
2016-04-01;8845
2016-04-02;8842
2016-04-03;8840
2016-04-04;8839
2016-04-05;8836
2016-04-06;8832
2016-04-07;8830
2016-04-08;8828
2016-04-09;8827
2016-04-10;8826
2016-04-11;8823
2016-04-12;8821
2016-04-13;8818
2016-04-14;8816
2016-04-15;8813
2016-04-16;8810
2016-04-17;8808
2016-04-18;8807
2016-04-19;8805
2016-04-20;8805
2016-04-21;8801
2016-04-22;8800
2016-04-23;8800
2016-04-24;8797
2016-04-25;8795
2016-04-26;8793
2016-04-27;8792
2016-04-28;8791
2016-04-29;8793
2016-04-30;8799
2016-05-01;8809
2016-05-02;8827
2016-05-03;8847
2016-05-04;8867
2016-05-05;8886
2016-05-06;8904
2016-05-07;8921
2016-05-08;8931
2016-05-09;8948
2016-05-10;8952
2016-05-11;8958
2016-05-12;8974
2016-05-13;8991
2016-05-14;9001
2016-05-15;9010
2016-05-16;9019
2016-05-17;9027
2016-05-18;9035
2016-05-19;9040
2016-05-20;9051
2016-05-21;9060
2016-05-22;9076
2016-05-23;9084
2016-05-24;9086
2016-05-25;9090
2016-05-26;9094
2016-05-27;9098
2016-05-28;9103
2016-05-29;9107
2016-05-30;9115
2016-05-31;9122
